EmployeeID,Age,Gender,Department,JobRole,MonthlyIncome,YearsAtCompany,JobSatisfaction,PerformanceRating,OverTime,Attrition,TrainingTimesLastYear,WorkLifeBalance
1400,37,Female,Sales,Coordinator,149006,2,2,3,No,No,8,1
1401,23,Female,IT,Manager,198571,16,3,3,Yes,No,6,1
1402,49,Male,IT,Specialist,249060,12,2,4,No,No,2,4
1403,53,Female,Sales,Specialist,168742,5,1,3,No,No,0,2
1404,48,Female,Marketing,Specialist,247759,4,4,1,No,No,3,1
1405,41,Male,IT,Specialist,47341,15,1,5,No,No,9,2
1406,45,Male,Sales,Coordinator,125140,10,1,5,No,No,2,1
1407,33,Male,Marketing,Analyst,234895,16,5,4,No,No,2,4
1408,56,Male,IT,Specialist,114074,4,4,2,Yes,No,1,4
1409,54,Male,Marketing,Analyst,47015,5,5,2,No,No,9,2
1410,54,Female,Finance,Specialist,140180,9,2,4,Yes,No,2,1
1411,58,Male,Operations,Executive,226198,20,2,4,No,No,4,4
1412,33,Female,Finance,Executive,154581,0,4,3,No,No,3,1
1413,24,Female,Marketing,Executive,216269,20,3,2,Yes,No,0,1
1414,22,Male,IT,Specialist,79849,9,2,5,No,No,0,3
1415,54,Female,Sales,Analyst,144719,16,1,4,No,No,0,4
1416,31,Female,HR,Coordinator,45852,2,4,5,No,No,9,2
1417,50,Male,Sales,Manager,85361,1,4,5,No,No,8,2
1418,34,Female,HR,Coordinator,141794,16,2,2,No,No,8,1
1419,33,Female,HR,Specialist,182330,3,2,5,No,No,8,1
1420,52,Female,IT,Executive,92355,1,5,3,Yes,No,9,1
1421,23,Male,Marketing,Executive,202580,4,5,3,No,No,3,3
1422,56,Male,Sales,Analyst,228856,9,1,2,Yes,Yes,3,1
1423,44,Male,Marketing,Specialist,154773,0,4,3,Yes,No,9,1
1424,38,Female,Finance,Coordinator,232800,0,3,4,No,No,6,2
1425,47,Male,IT,Specialist,57410,3,3,2,No,Yes,2,3
1426,29,Female,IT,Specialist,170967,6,4,5,No,No,9,2
1427,50,Male,Finance,Executive,233014,13,1,4,No,No,2,3
1428,47,Female,Sales,Coordinator,63924,13,5,2,No,No,3,3
1429,31,Male,Operations,Manager,142622,17,5,5,Yes,No,5,4
1430,47,Male,Finance,Executive,100831,1,5,5,No,Yes,0,4
1431,55,Female,Sales,Coordinator,173336,0,3,5,Yes,Yes,2,4
1432,28,Male,HR,Analyst,58038,20,3,5,No,No,4,2
1433,25,Female,IT,Executive,146936,21,1,5,No,Yes,3,4
1434,32,Male,Sales,Analyst,39136,15,3,2,No,Yes,7,4
1435,50,Male,Marketing,Executive,43213,21,2,3,No,No,8,2
1436,57,Female,Marketing,Specialist,238680,17,3,5,No,No,7,3
1437,46,Female,IT,Coordinator,138546,15,5,4,Yes,No,8,3
1438,42,Female,Finance,Analyst,57431,22,1,2,No,Yes,7,1
1439,57,Male,Operations,Executive,72290,21,4,1,No,No,9,1
1440,31,Female,Finance,Analyst,228611,23,4,3,No,No,0,4
1441,58,Male,Sales,Executive,246607,5,1,4,Yes,No,6,2
1442,30,Female,Finance,Executive,126815,24,2,5,No,No,8,3
1443,45,Female,IT,Manager,160374,9,4,2,Yes,No,0,2
1444,56,Female,Sales,Manager,72747,1,5,2,Yes,No,9,1
1445,56,Female,HR,Manager,105974,6,4,5,No,No,0,4
1446,57,Female,Finance,Analyst,109763,20,4,4,No,No,9,1
1447,39,Female,Finance,Specialist,230280,16,5,2,Yes,No,1,1
1448,53,Male,Operations,Executive,159132,2,3,3,No,No,4,3
1449,45,Female,Sales,Coordinator,102994,19,2,4,No,No,7,2
1450,44,Male,Marketing,Manager,245147,11,5,5,No,No,7,3
1451,53,Female,Finance,Analyst,99015,1,5,4,No,Yes,9,3
1452,58,Female,IT,Analyst,175959,6,1,4,Yes,No,3,1
1453,33,Female,Finance,Analyst,30051,16,2,1,Yes,Yes,6,4
1454,34,Male,Operations,Coordinator,97695,18,3,5,No,No,6,1
1455,44,Male,HR,Coordinator,230998,11,5,3,Yes,No,8,2
1456,46,Female,Operations,Manager,246643,8,3,5,Yes,Yes,8,4
1457,56,Male,Finance,Coordinator,58491,13,5,1,No,No,2,3
1458,51,Female,Marketing,Manager,46080,1,5,5,Yes,No,7,2
1459,38,Female,Finance,Coordinator,64880,20,1,5,No,No,4,2
1460,41,Male,Sales,Coordinator,221037,3,4,3,No,No,4,2
1461,46,Male,Finance,Coordinator,141056,18,2,1,No,No,7,2
1462,43,Male,Marketing,Manager,77361,20,1,5,No,No,5,1
1463,34,Male,Sales,Executive,117685,15,3,5,Yes,No,9,2
1464,40,Female,IT,Manager,110875,21,5,2,No,No,9,1
1465,57,Male,Sales,Executive,124841,16,5,5,No,No,0,4
1466,33,Male,Operations,Analyst,227962,1,2,3,No,No,3,2
1467,40,Female,HR,Analyst,232228,16,1,2,Yes,No,8,1
1468,33,Male,Operations,Manager,230362,18,1,1,No,No,4,2
1469,30,Male,Sales,Executive,177665,7,3,4,No,No,3,4
1470,28,Male,IT,Executive,177239,23,1,3,Yes,Yes,9,3
1471,49,Male,Finance,Executive,118091,19,1,1,Yes,No,0,4
1472,35,Female,Sales,Analyst,63005,5,4,2,Yes,No,8,3
1473,52,Female,Operations,Manager,95471,11,2,4,No,No,7,1
1474,40,Male,Sales,Specialist,156718,24,1,1,Yes,No,2,4
1475,37,Male,Sales,Executive,136379,22,3,3,No,No,8,1
1476,26,Female,Sales,Executive,80728,17,5,2,No,Yes,0,4
1477,56,Male,IT,Specialist,169763,1,1,3,No,No,3,2
1478,33,Male,Marketing,Manager,39756,18,1,3,No,Yes,4,3
1479,46,Male,Marketing,Executive,153670,23,5,2,No,No,3,2
1480,42,Male,Sales,Manager,66308,9,4,5,No,No,3,1
1481,57,Male,IT,Executive,94079,24,2,3,No,Yes,8,2
1482,44,Male,IT,Coordinator,95524,2,4,2,No,Yes,4,3
1483,37,Male,Sales,Executive,221538,24,3,3,Yes,Yes,0,3
1484,35,Male,Operations,Coordinator,39327,11,1,5,Yes,No,6,3
1485,52,Male,Operations,Manager,189592,15,4,2,Yes,No,5,3
1486,26,Female,HR,Executive,204380,11,2,1,No,No,8,3
1487,56,Female,Sales,Analyst,135561,7,3,1,Yes,No,3,1
1488,44,Female,HR,Analyst,124436,4,4,1,No,No,9,2
1489,50,Male,Operations,Specialist,46533,10,1,4,No,Yes,5,4
1490,32,Male,Operations,Analyst,127417,9,2,3,Yes,Yes,9,2
1491,39,Female,Sales,Coordinator,123318,2,1,3,No,No,6,2
1492,33,Male,HR,Analyst,205560,22,1,2,No,Yes,3,1
1493,30,Female,HR,Analyst,228232,8,3,4,No,No,8,1
1494,31,Male,Sales,Analyst,70429,11,2,3,No,No,0,1
1495,38,Female,HR,Executive,212798,5,5,2,No,No,0,1
1496,59,Female,Finance,Specialist,116348,18,1,5,Yes,No,2,2
1497,28,Female,Operations,Manager,103065,15,2,3,Yes,No,8,3
1498,34,Male,Marketing,Specialist,181725,20,1,3,No,No,4,3
1499,30,Female,IT,Coordinator,217993,22,4,5,No,No,0,1
1500,48,Male,HR,Executive,123396,23,4,5,Yes,No,4,4
1501,23,Male,HR,Executive,43654,13,2,3,Yes,No,5,2
1502,26,Male,IT,Analyst,163180,3,3,5,No,No,3,2
1503,50,Male,HR,Analyst,99483,17,5,2,No,No,6,4
1504,58,Male,IT,Coordinator,37899,9,4,3,No,No,2,1
1505,59,Male,Sales,Executive,174444,17,3,3,No,No,4,2
1506,40,Male,Finance,Manager,198754,11,5,1,Yes,No,5,4
1507,29,Female,Finance,Specialist,125909,18,4,3,No,No,6,3
1508,22,Female,Operations,Executive,134971,7,5,1,Yes,No,9,4
1509,43,Female,Marketing,Manager,228871,0,1,5,No,No,1,4
1510,38,Male,HR,Manager,121724,13,2,5,No,No,4,1
1511,28,Male,Marketing,Specialist,197655,22,4,2,No,No,6,2
1512,46,Male,Sales,Manager,59295,5,4,1,No,No,6,4
1513,25,Male,Finance,Coordinator,227185,13,1,3,Yes,No,2,2
1514,57,Female,Sales,Manager,110565,1,4,1,No,No,7,2
1515,27,Male,Sales,Coordinator,79574,8,4,5,No,No,0,1
1516,52,Female,HR,Manager,131067,11,4,5,No,Yes,3,3
1517,40,Male,Sales,Analyst,226006,4,4,2,Yes,No,2,2
1518,48,Female,Finance,Manager,60066,1,4,5,Yes,No,3,1
1519,31,Male,Marketing,Coordinator,244221,18,3,1,No,No,8,1
1520,47,Female,Finance,Manager,246168,6,4,3,No,No,7,4
1521,40,Male,HR,Manager,170017,6,1,3,Yes,No,3,2
1522,24,Female,Finance,Manager,59418,9,4,1,No,No,7,1
1523,34,Male,IT,Coordinator,112607,16,5,2,Yes,No,0,3
1524,49,Female,Marketing,Manager,79874,13,5,3,Yes,No,7,4
1525,41,Female,IT,Specialist,142158,10,1,1,Yes,No,9,3
1526,49,Male,IT,Specialist,178202,19,3,1,Yes,No,1,1
1527,29,Female,Operations,Coordinator,116257,5,1,5,No,Yes,5,4
1528,22,Male,HR,Analyst,160538,7,3,5,No,No,5,2
1529,24,Male,Sales,Specialist,229320,18,2,2,Yes,No,2,4
1530,34,Male,IT,Executive,243699,18,5,2,No,No,4,4
1531,49,Female,Finance,Specialist,242465,23,5,2,No,No,1,3
1532,46,Female,Sales,Executive,202466,23,5,1,No,No,7,2
1533,54,Male,Finance,Coordinator,79635,23,3,1,No,Yes,7,1
1534,59,Male,Finance,Analyst,143023,16,1,5,No,No,4,3
1535,27,Female,Sales,Executive,129837,23,3,3,No,No,6,2
1536,53,Female,Sales,Executive,243161,23,5,2,No,Yes,7,1
1537,42,Female,Finance,Specialist,47404,17,5,4,Yes,No,3,4
1538,37,Male,HR,Executive,102629,11,5,2,No,No,1,2
1539,42,Male,Marketing,Coordinator,43156,8,5,5,No,Yes,4,3
1540,32,Male,Operations,Coordinator,216690,22,2,1,No,No,6,1
1541,58,Male,Marketing,Coordinator,79999,23,5,5,No,No,3,1
1542,57,Male,HR,Specialist,174857,15,3,5,No,Yes,3,2
1543,56,Female,Operations,Analyst,209431,17,5,5,No,No,3,2
1544,40,Male,Sales,Specialist,44694,15,4,4,No,Yes,8,4
1545,41,Female,Operations,Coordinator,197186,15,2,4,No,No,8,1
1546,39,Female,Finance,Specialist,99549,3,5,2,No,Yes,9,4
1547,35,Male,Marketing,Coordinator,218302,22,4,1,Yes,No,7,4
1548,36,Female,Operations,Manager,62799,21,3,5,Yes,No,7,3
1549,52,Male,Finance,Manager,120288,6,2,3,No,No,6,3
1550,22,Female,HR,Executive,172228,0,5,2,Yes,No,0,2
1551,24,Male,Operations,Analyst,171376,23,3,2,No,No,7,2
1552,37,Male,Finance,Manager,70645,22,4,5,No,No,3,2
1553,44,Female,HR,Coordinator,200010,19,2,2,No,No,0,3
1554,32,Male,Sales,Specialist,218054,0,5,5,No,No,0,4
1555,33,Female,HR,Specialist,107614,7,3,2,No,No,2,4
1556,31,Male,HR,Executive,163387,22,2,1,No,No,2,3
1557,53,Male,Marketing,Specialist,128369,7,4,2,No,No,9,2
1558,37,Male,Finance,Manager,42420,9,5,2,No,No,0,2
1559,29,Female,Operations,Specialist,48312,0,2,3,No,No,7,4
1560,59,Female,Marketing,Manager,51395,20,4,1,No,No,3,1
1561,33,Male,IT,Manager,70301,24,4,1,No,No,3,1
1562,45,Female,HR,Analyst,76972,20,3,1,No,No,5,1
1563,49,Male,IT,Executive,93294,13,4,2,Yes,No,8,1
1564,29,Female,Marketing,Coordinator,110853,13,4,4,Yes,No,8,2
1565,49,Female,Finance,Manager,150135,9,1,2,No,No,7,3
1566,57,Male,Marketing,Executive,209297,18,4,5,No,No,0,3
1567,47,Male,Finance,Coordinator,112504,24,5,3,No,No,9,1
1568,29,Male,Finance,Specialist,52854,15,2,1,Yes,Yes,9,3
1569,49,Male,Sales,Executive,151373,8,5,5,No,No,1,4
1570,49,Male,HR,Executive,100780,19,5,5,No,No,2,1
1571,58,Female,Marketing,Executive,192001,15,3,4,No,No,4,2
1572,57,Female,Finance,Specialist,136458,19,1,1,No,No,4,1
1573,48,Male,Marketing,Specialist,87103,7,1,2,No,No,9,4
1574,38,Male,Marketing,Executive,93620,6,5,1,Yes,No,7,3
1575,30,Male,Finance,Analyst,119590,10,2,3,No,No,1,3
1576,54,Female,Operations,Manager,114124,20,1,1,No,Yes,1,3
1577,41,Male,IT,Specialist,74590,5,1,5,No,No,7,2
1578,34,Male,HR,Analyst,130196,14,5,5,No,No,0,1
1579,49,Female,HR,Specialist,102554,18,1,2,No,No,8,2
1580,50,Female,Operations,Executive,171693,13,3,2,Yes,No,1,4
1581,34,Female,Sales,Analyst,147781,14,5,2,Yes,Yes,4,2
1582,56,Female,Operations,Coordinator,30973,5,1,3,No,No,2,1
1583,27,Male,Sales,Manager,88786,23,1,1,No,No,4,3
1584,39,Female,Sales,Manager,134919,9,1,4,Yes,No,7,3
1585,26,Female,Operations,Specialist,67097,13,5,1,No,No,7,3
1586,46,Male,HR,Manager,151403,15,2,2,No,No,5,3
1587,23,Male,IT,Coordinator,64245,12,4,3,Yes,Yes,8,2
1588,31,Male,HR,Analyst,226283,10,1,1,Yes,Yes,6,1
1589,51,Female,HR,Analyst,84841,24,4,5,No,Yes,1,1
1590,26,Male,HR,Executive,55346,2,4,1,No,No,0,1
1591,54,Female,Operations,Analyst,135633,7,1,5,Yes,No,7,2
1592,22,Female,Operations,Specialist,101980,2,1,1,Yes,No,0,3
1593,39,Female,Operations,Coordinator,120417,1,4,1,No,Yes,7,3
1594,53,Male,HR,Executive,210225,20,2,1,Yes,No,8,1
1595,32,Female,IT,Specialist,106942,13,4,2,No,No,0,3
1596,42,Male,Sales,Specialist,135147,19,2,5,No,Yes,6,2
1597,47,Male,Marketing,Specialist,120975,20,3,3,No,No,4,4
1598,46,Male,Sales,Manager,35972,21,2,4,No,No,7,3
1599,43,Female,Sales,Specialist,78063,14,5,5,No,Yes,3,4
1600,48,Female,Marketing,Manager,226560,2,1,2,Yes,No,1,4
1601,34,Female,HR,Analyst,160017,0,3,5,No,No,6,4
1602,54,Male,IT,Manager,87055,14,4,3,No,No,6,3
1603,55,Female,IT,Specialist,225438,19,2,5,No,No,7,4
1604,56,Female,Sales,Coordinator,172003,21,3,2,No,No,8,3
1605,22,Female,Marketing,Coordinator,168774,1,5,2,No,No,5,1
1606,42,Female,Finance,Analyst,114834,17,2,4,Yes,No,2,2
1607,27,Female,HR,Specialist,182612,0,4,3,No,Yes,4,4
1608,49,Male,Sales,Manager,87450,8,4,4,No,No,2,4
1609,38,Male,IT,Coordinator,95252,2,2,1,No,No,9,1
1610,26,Male,Operations,Executive,76904,1,5,2,No,No,8,2
1611,52,Male,Operations,Specialist,82320,3,1,4,No,No,4,1
1612,26,Female,Marketing,Specialist,61000,15,1,2,Yes,No,6,2
1613,59,Male,Marketing,Executive,125341,21,4,2,Yes,No,9,4
1614,24,Female,Sales,Coordinator,32599,0,5,1,Yes,No,6,2
1615,44,Male,Finance,Executive,117636,8,4,2,No,No,6,1
1616,58,Male,IT,Analyst,245791,24,1,4,No,No,9,4
1617,58,Male,Sales,Manager,217237,7,4,3,No,No,3,1
1618,31,Female,Finance,Manager,219927,5,2,5,No,Yes,3,4
1619,31,Female,Marketing,Coordinator,30018,19,2,4,No,No,2,3
1620,40,Male,Operations,Executive,161930,17,5,1,No,No,3,4
1621,38,Female,HR,Specialist,187064,15,1,5,No,No,8,2
1622,42,Male,Operations,Specialist,193652,7,5,2,No,No,4,2
1623,35,Male,IT,Specialist,100916,22,5,4,No,No,5,2
1624,30,Male,IT,Analyst,196872,3,1,5,No,No,3,2
1625,22,Female,Operations,Analyst,149193,2,3,4,Yes,No,0,2
1626,34,Male,Operations,Specialist,88770,14,3,2,No,No,6,3
1627,25,Male,Finance,Coordinator,216013,5,4,4,No,No,6,4
1628,22,Male,Sales,Analyst,245523,0,3,1,No,No,5,4
1629,53,Female,Marketing,Analyst,67487,17,2,5,No,Yes,3,3
1630,55,Male,Finance,Manager,174015,22,5,5,No,No,9,3
1631,49,Female,HR,Manager,132342,10,4,5,No,No,7,2
1632,52,Male,Operations,Coordinator,91457,2,5,4,No,No,7,1
1633,29,Female,HR,Analyst,48836,12,1,2,No,Yes,0,1
1634,47,Male,HR,Analyst,131150,16,3,4,No,No,8,2
1635,55,Male,Finance,Executive,41394,17,1,4,No,Yes,7,3
1636,24,Female,Marketing,Coordinator,102158,13,4,5,No,No,1,4
1637,33,Female,IT,Coordinator,154660,24,2,2,Yes,No,8,1
1638,22,Male,Sales,Executive,140599,6,3,3,No,No,3,1
1639,26,Female,IT,Executive,55280,6,1,2,Yes,No,9,3
1640,51,Male,Marketing,Manager,154221,13,3,4,No,No,5,2
1641,51,Male,IT,Coordinator,107318,23,5,1,Yes,No,1,4
1642,38,Male,Operations,Coordinator,162231,14,2,2,No,No,9,2
1643,44,Female,Operations,Executive,100162,11,3,5,No,No,3,2
1644,36,Male,Finance,Specialist,184512,11,2,1,No,No,1,2
1645,58,Female,HR,Specialist,238238,7,5,3,No,No,8,2
1646,42,Male,Marketing,Manager,82712,15,5,3,No,No,8,1
1647,35,Female,Marketing,Specialist,139578,8,1,1,No,No,4,3
1648,23,Female,IT,Specialist,208728,1,4,3,Yes,No,2,4
1649,32,Male,Finance,Specialist,167661,13,1,1,No,No,2,1
1650,59,Female,IT,Analyst,78241,23,2,4,Yes,No,0,4
1651,55,Male,IT,Manager,53233,23,1,1,No,Yes,7,4
1652,59,Male,Marketing,Executive,196083,15,3,4,Yes,Yes,2,1
1653,55,Male,IT,Specialist,38177,4,1,5,No,No,3,1
1654,39,Male,HR,Analyst,195600,4,4,5,No,No,1,4
1655,51,Male,IT,Specialist,144506,19,4,3,No,No,7,4
1656,36,Female,HR,Analyst,91351,20,2,1,No,No,2,3
1657,48,Male,Marketing,Manager,121908,17,5,4,No,No,1,1
1658,55,Female,Finance,Specialist,217903,17,4,5,No,No,0,1
1659,59,Female,Operations,Analyst,81827,4,2,5,No,No,9,4
1660,54,Male,HR,Coordinator,184580,10,4,5,No,No,1,4
1661,45,Female,Finance,Coordinator,216005,12,4,3,No,No,1,2
1662,36,Male,Finance,Analyst,110501,2,5,5,No,No,3,4
1663,51,Female,HR,Specialist,98772,16,3,2,Yes,No,0,4
1664,38,Female,Marketing,Specialist,45611,24,2,3,No,Yes,0,3
1665,26,Female,Sales,Manager,183354,17,4,1,No,No,5,4
1666,50,Male,Finance,Manager,71003,13,4,2,No,No,4,2
1667,25,Female,Finance,Executive,242437,11,1,3,No,No,0,2
1668,31,Male,Marketing,Manager,235288,13,3,3,Yes,No,5,1
1669,38,Female,Marketing,Specialist,172412,17,5,4,Yes,No,7,2
1670,31,Female,IT,Executive,126629,19,2,2,Yes,No,4,1
1671,38,Female,Marketing,Manager,116643,1,4,2,No,No,2,4
1672,41,Female,Finance,Analyst,104684,6,2,2,No,No,2,2
1673,45,Male,HR,Coordinator,138610,14,5,5,No,Yes,1,3
1674,26,Male,Sales,Manager,150332,9,3,5,No,No,8,3
1675,55,Female,IT,Manager,113035,14,1,1,No,No,8,2
1676,27,Female,HR,Analyst,48165,16,3,1,No,No,6,1
1677,23,Male,Sales,Specialist,139322,10,1,1,No,No,0,1
1678,34,Male,Sales,Analyst,179332,1,2,5,No,No,0,1
1679,32,Male,Sales,Manager,84515,20,3,4,No,No,3,2
1680,44,Male,Operations,Specialist,139446,17,3,1,No,No,1,4
1681,37,Female,HR,Executive,60480,24,3,3,Yes,No,2,4
1682,52,Female,IT,Manager,213599,3,5,5,Yes,No,1,4
1683,32,Male,IT,Analyst,89789,8,2,4,No,No,0,1
1684,37,Male,Sales,Executive,212974,16,1,3,No,No,2,2
1685,29,Male,HR,Coordinator,62191,16,3,3,Yes,Yes,6,3
1686,25,Male,Operations,Executive,89488,16,2,5,No,No,9,4
1687,25,Male,Sales,Analyst,236154,15,5,2,No,No,8,4
1688,46,Male,Marketing,Executive,197116,19,5,4,No,No,9,1
1689,24,Female,IT,Analyst,210672,24,2,5,No,No,8,4
1690,53,Female,Finance,Manager,117457,7,1,2,No,No,7,2
1691,24,Female,Sales,Specialist,209848,22,2,5,Yes,No,5,4
1692,48,Male,Marketing,Coordinator,132476,14,2,5,Yes,No,0,1
1693,50,Male,IT,Specialist,173908,0,4,3,Yes,No,7,2
1694,53,Male,Operations,Specialist,104525,18,5,5,No,No,7,1
1695,40,Female,HR,Specialist,82648,24,1,2,No,No,8,3
1696,42,Male,IT,Analyst,43740,14,4,3,No,No,9,4
1697,26,Male,HR,Analyst,125716,8,2,2,No,No,5,2
1698,39,Female,HR,Coordinator,174174,4,5,2,No,No,2,2
1699,49,Male,Operations,Analyst,241965,15,4,3,No,No,5,4
1700,43,Female,Operations,Analyst,212406,12,4,2,Yes,No,7,3
1701,42,Female,Sales,Analyst,159677,15,1,1,No,No,6,3
1702,27,Male,Sales,Analyst,143917,21,2,5,No,No,7,4
1703,22,Female,IT,Manager,191327,10,1,3,No,No,2,4
1704,26,Male,Operations,Coordinator,131630,12,4,3,No,No,7,4
1705,33,Female,Marketing,Analyst,55221,5,4,1,No,No,4,1
1706,47,Male,IT,Coordinator,93265,19,1,1,No,No,6,2
1707,55,Female,Finance,Executive,30719,16,4,1,Yes,No,3,2
1708,35,Male,HR,Manager,244514,4,3,1,No,No,2,4
1709,47,Female,HR,Analyst,184212,16,5,4,No,No,5,1
1710,48,Female,Sales,Manager,216851,0,2,3,Yes,No,8,1
1711,30,Female,Marketing,Manager,162141,4,5,2,Yes,No,3,2
1712,47,Male,Operations,Executive,84714,4,2,3,No,No,8,3
1713,43,Male,Operations,Coordinator,103285,6,4,3,No,No,2,4
1714,51,Female,Sales,Manager,42935,15,1,3,No,No,5,4
1715,38,Male,Finance,Specialist,149362,17,1,1,No,No,4,1
1716,47,Female,IT,Executive,74035,5,4,1,No,No,8,2
1717,57,Male,IT,Specialist,156687,1,2,4,No,No,5,1
1718,22,Female,Marketing,Executive,126256,12,4,3,No,No,1,3
1719,29,Male,Sales,Specialist,189009,9,2,5,No,Yes,3,2
1720,56,Female,Sales,Specialist,48540,20,4,4,No,No,4,4
1721,36,Female,Finance,Manager,103480,19,4,1,No,No,8,2
1722,43,Female,IT,Manager,78702,10,4,3,Yes,No,0,2
1723,35,Female,Sales,Executive,108283,20,1,1,No,Yes,8,4
1724,47,Male,Operations,Coordinator,237113,1,2,2,No,Yes,9,3
1725,49,Female,Marketing,Manager,238305,7,4,1,No,Yes,0,1
1726,44,Male,IT,Manager,197979,23,5,1,Yes,No,0,3
1727,35,Male,Finance,Analyst,176293,21,5,4,Yes,No,3,3
1728,45,Female,Marketing,Manager,84781,18,1,2,Yes,Yes,5,3
1729,23,Male,HR,Coordinator,37087,19,3,5,No,No,1,2
1730,47,Male,Operations,Analyst,248070,16,1,5,No,Yes,0,3
1731,35,Male,Finance,Specialist,52789,15,3,5,No,No,3,2
1732,28,Female,Marketing,Specialist,217095,24,1,3,No,No,7,2
1733,24,Male,Sales,Analyst,194472,9,5,5,Yes,No,5,1
1734,44,Male,HR,Analyst,163271,4,4,3,Yes,No,4,1
1735,39,Female,Finance,Analyst,208388,13,2,1,Yes,No,0,3
1736,59,Female,Sales,Executive,117273,23,4,5,No,No,2,2
1737,56,Male,Operations,Coordinator,213134,18,5,4,No,No,6,4
1738,36,Female,HR,Coordinator,145310,3,2,2,No,No,9,2
1739,46,Male,IT,Specialist,232681,19,3,2,No,No,2,1
1740,58,Male,Sales,Specialist,177816,15,3,1,Yes,Yes,4,4
1741,49,Male,Marketing,Specialist,237167,23,5,2,Yes,No,5,2
1742,31,Female,Finance,Manager,216589,14,2,2,No,No,8,3
1743,38,Male,HR,Specialist,128231,8,4,1,No,No,2,2
1744,43,Female,Sales,Analyst,209937,2,5,1,Yes,No,5,4
1745,47,Female,IT,Specialist,235009,22,3,1,Yes,No,1,3
1746,46,Male,Finance,Analyst,238267,8,5,4,No,No,8,4
1747,38,Female,Finance,Executive,43894,17,4,1,No,No,8,1
1748,34,Female,Sales,Manager,190232,3,1,1,Yes,No,6,1
1749,41,Female,IT,Manager,83095,18,1,1,No,No,8,2
1750,46,Female,Operations,Coordinator,59272,23,4,5,Yes,No,3,2
1751,25,Female,Operations,Executive,84021,3,2,5,No,No,9,1
1752,31,Male,HR,Analyst,63645,8,5,4,Yes,No,0,4
1753,24,Female,Sales,Executive,142079,0,4,4,Yes,No,0,4
1754,39,Male,HR,Manager,51179,0,1,2,No,No,1,3
1755,57,Male,Operations,Analyst,40691,19,3,5,Yes,No,9,3
1756,43,Male,Finance,Executive,159436,18,4,4,No,No,2,3
1757,55,Male,HR,Manager,242718,2,4,4,No,No,1,1
1758,29,Male,IT,Analyst,75311,9,4,2,No,No,3,1
1759,40,Male,Marketing,Analyst,125381,11,1,1,No,No,7,1
1760,58,Female,Operations,Manager,200110,17,1,3,No,No,2,2
1761,27,Female,Operations,Analyst,54967,13,4,2,Yes,No,3,4
1762,47,Female,IT,Manager,58478,9,4,3,No,Yes,1,1
1763,55,Male,HR,Specialist,216847,9,2,2,No,No,0,3
1764,27,Female,Sales,Specialist,231696,17,3,2,Yes,No,7,3
1765,58,Female,Finance,Analyst,70332,23,5,1,No,Yes,6,1
1766,54,Female,Marketing,Analyst,168138,0,5,4,No,No,9,1
1767,43,Male,Sales,Manager,69313,14,5,5,Yes,No,1,4
1768,42,Female,Sales,Analyst,97857,7,1,2,No,No,7,3
1769,27,Male,IT,Coordinator,75900,2,1,1,No,No,9,4
1770,27,Female,HR,Specialist,156861,17,2,3,Yes,No,2,1
1771,25,Male,Operations,Analyst,71098,8,1,4,Yes,No,6,4
1772,51,Male,Operations,Analyst,38294,15,4,2,No,No,0,2
1773,32,Male,IT,Executive,223652,20,3,3,No,No,2,1
1774,51,Female,HR,Analyst,199173,14,3,2,Yes,No,8,3
1775,52,Female,IT,Coordinator,186131,4,3,5,No,No,3,3
1776,45,Male,Operations,Specialist,126784,12,3,5,No,No,0,4
1777,30,Female,Sales,Executive,70626,21,5,4,Yes,No,5,1
1778,24,Male,Finance,Manager,50703,19,5,3,No,No,0,3
1779,52,Male,HR,Manager,133693,6,4,5,No,No,9,4
1780,58,Female,Marketing,Specialist,222489,15,2,1,No,No,0,4
1781,57,Female,Marketing,Manager,220300,6,1,4,No,No,1,1
1782,45,Female,Sales,Coordinator,164277,24,1,2,No,Yes,2,3
1783,52,Male,IT,Analyst,196001,21,5,3,Yes,No,1,3
1784,27,Male,IT,Specialist,244456,15,3,3,No,No,7,3
1785,23,Female,Operations,Executive,194483,12,4,1,No,Yes,5,1
1786,41,Male,Sales,Analyst,241594,16,2,5,No,No,0,1
1787,49,Female,Operations,Manager,41628,8,5,3,No,No,5,1
1788,32,Male,Operations,Manager,133655,11,4,1,No,Yes,0,2
1789,25,Female,Marketing,Executive,231161,12,4,1,Yes,No,8,4
1790,36,Female,Operations,Coordinator,36518,8,5,2,No,No,2,2
1791,27,Male,Operations,Executive,199563,4,4,1,No,Yes,0,2
1792,51,Female,Marketing,Specialist,169018,6,3,4,No,No,0,3
1793,59,Female,IT,Executive,30610,0,4,3,No,No,1,3
1794,23,Male,HR,Manager,230910,3,2,4,No,No,5,4
1795,36,Female,Finance,Coordinator,64311,3,4,1,No,No,0,4
1796,32,Male,Operations,Coordinator,156419,15,1,1,Yes,No,6,1
1797,29,Female,HR,Executive,71876,4,4,4,Yes,No,3,3
1798,47,Male,Marketing,Specialist,241264,21,5,2,No,No,6,2
1799,26,Female,HR,Manager,80333,3,1,1,Yes,No,3,4
1800,27,Female,Finance,Analyst,212370,5,5,4,No,Yes,3,4
1801,47,Female,HR,Coordinator,114192,22,2,4,Yes,No,3,2
1802,25,Female,HR,Executive,71811,2,3,3,Yes,No,9,1
